Join_Count,TARGET_FID,JOIN_FID,SiteID,Lat,Lon,PHY_IDENT,LENGTH_M,VIDEOTAPE,DATE_TIME,FIRSTVIDEO,HabClass,HAB_CLASS_,INSIDE_X,INSIDE_Y
1,854,58248,694,57.84367,-136.37634,10/01/4554/0,164,SE05_R06,7/21/05,SE05_R_0721174759,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15181395.55,7934515.166
1,855,76649,695,58.3403,-136.8075,09/03/2219/0,1265,SE05_H04,7/21/05,SE05_H_0721143639,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15229313.19,8038308.255
1,856,85099,696,58.3227,-136.802,09/03/2202/0,341,SE05_H04,7/21/05,SE05_H_0721143326,40,Semi-Protected/Immobile/Rock,-15228809.75,8035541.042
1,857,69008,697,58.3306,-136.7715,09/03/2235/0,124,SE05_H04,7/21/05,SE05_H_0721143816,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15225387.38,8037079.364
1,858,77882,698,58.376645,-134.722735,10/04/0724/0,408,SE04_08,6/4/04,SE04_0604183528,42,Semi-Protected/Mobile/Sediment,-14997318.71,8047138.498
1,859,18971,700,61.344665,-149.719125,04/05/1097/0,775.747,CI03_03,6/18/03,CI09_HM_20090622224535,52,Protected/Mobile/Sediment,-16666373.19,8704300.729
1,860,35116,702,61.1259,-146.6034,02/03/6184/0,135.2468979,PWS07_DV13,5/18/07,PWS07_DV_20070518181755,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16319821.8,8654927.421
1,861,23315,703,61.1156,-146.5863,02/03/6210/0,757.0377875,PWS07_DV13,5/18/07,PWS07_DV_20070518182231,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-16318176.43,8652454.474
1,862,22550,704,61.1288,-146.4705,02/03/6227/0,551.9886239,PWS07_DV13,5/18/07,PWS07_DV_20070518182631,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16304784.9,8656044.146
0,863,-1,705,61.1257,-146.4099,,0,,,,,,0,0
1,864,28999,706,61.1228,-146.3402,02/03/6246/0,287.0070182,PWS07_DV13,5/18/07,PWS07_DV_20070518183254,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-16290456.71,8654445.068
1,865,83775,707,59.23275,-135.4389,10/04/3064/0,188,SE05_H03,7/20/05,SE05_H_0720163910,57,Protected/Anthropogenic Permeable,-15076969.24,8230906.221
1,866,103585,712,58.10817,-134.7599,10/09/0534/0,519.5042112,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15001377.34,7989763.575
1,867,126648,713,57.43722,-133.90677,10/10/2069/0,238.322945,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14906539.12,7849798.47
1,868,129657,714,57.42353,-133.89606,10/10/2063/0,282.5294447,,,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-14905448.17,7847318.747
1,869,138026,715,57.43222,-133.89243,10/10/2073/0,366.3564176,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14904567.64,7848854.423
1,870,124119,716,57.71903,-133.99858,10/10/0341/0,157.6723084,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14916492.38,7908601.217
1,871,117016,717,57.72993,-133.99606,10/10/0337/0,1319.37673,,,,52,Protected/Mobile/Sediment,-14915886.37,7910019.167
0,872,-1,718,57.74682,-134.01697,,0,,,,,,0,0
1,873,76662,719,58.06296,-134.02153,10/05/1039/0,198,SE05_KF06,8/21/05,SE05_KF_0821161152,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14919584.07,7980340.682
1,874,84884,721,58.07144,-134.02322,10/05/1033/0,333,SE05_KF06,8/21/05,SE05_KF_0821160912,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14919417.04,7982513.827
1,875,18575,725,61.17297,-150.20467,04/05/2033/0,849.354,CI03_04,6/18/03,CI09_HM_20090622221339,52,Protected/Mobile/Sediment,-16721250.88,8665379.502
1,876,707,725,61.1737,-150.19795,04/05/2010/0,1659.437,CI03_04,6/18/03,CI09_HM_20090622221246,52,Protected/Mobile/Sediment,-16718719.99,8665939.929
1,877,707,726,61.17443,-150.19123,04/05/2010/0,1659.437,CI03_04,6/18/03,CI09_HM_20090622221246,52,Protected/Mobile/Sediment,-16718719.99,8665939.929
1,878,20360,727,61.24220834,-149.9801584,04/05/1189/0,1077.68,CI03_03,6/18/03,CI09_HM_20090622222801,52,Protected/Mobile/Sediment,-16695667.83,8681316.784
1,879,20360,727,61.24241667,-149.9770667,04/05/1189/0,1077.68,CI03_03,6/18/03,CI09_HM_20090622222801,52,Protected/Mobile/Sediment,-16695667.83,8681316.784
1,880,41072,729,61.24297,-150.032295,04/05/2005/0,1052.101,CI03_03,6/18/03,CI09_HM_20090622222647,42,Semi-Protected/Mobile/Sediment,-16700559.57,8682228.888
1,881,127068,741,70.14589,-143.58928,18/05/0659/0,1905.065,,,,32,Semi-Exposed/Mobile/Sediment,-15984960.81,11115789.35
1,882,145039,743,70.11551,-143.91785,18/05/1492/0,2435.828,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-16021794.02,11104198.45
1,883,137723,745,70.13403,-143.66112,18/05/1436/0,1027.104,,,,39,,-15991505.74,11112635.19
1,884,160668,747,70.11055,-143.70456,18/05/1418/0,171.881,,,,52,Protected/Mobile/Sediment,-15997290.99,11104775.62
1,885,132534,748,70.1204,-143.89415,18/05/1490/0,700.314,,,,52,Protected/Mobile/Sediment,-16018654.02,11107799.8
1,886,126547,749,70.10233,-143.63362,18/05/1465/0,1690.6,,,,52,Protected/Mobile/Sediment,-15989184.81,11102181.09
1,887,124628,750,70.0908,-144.00734,18/05/1499/0,2518.409,,,,31,Semi-Exposed/Partially Mobile/Sediment or Rock & Sediment,-16028433.39,11099297.17
1,888,152863,752,70.00137,-144.52483,18/05/1316/0,1109.458,,,,32,Semi-Exposed/Mobile/Sediment,-16088871.51,11068692.4
1,889,139512,754,70.14847,-143.29439,18/05/0636/0,1868.639,,,,52,Protected/Mobile/Sediment,-15952254.55,11116279.86
1,890,143782,756,70.1275,-143.45747,18/05/0649/0,831.598,,,,52,Protected/Mobile/Sediment,-15971030.65,11111703.96
0,891,-1,780,59.5474,-139.799,,0,,,,,,0,0
1,892,68786,781,59.5445,-139.7648,09/02/2090/0,326,SE05_H16,7/24/05,SE05_H_0724183725,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15558539.62,8298932.75
1,893,86633,782,59.5471,-139.7305,09/02/2102/0,243,SE05_H16,7/24/05,SE05_H_0724183858,52,Protected/Mobile/Sediment,-15554860.3,8299570.961
1,894,145575,783,59.5677,-139.7455,09/02/2126/0,296,SE05_H16,7/24/05,SE05_H_0724184014,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15556365.08,8303987.573
1,895,145575,783,59.567615,-139.745315,09/02/2126/0,296,SE05_H16,7/24/05,SE05_H_0724184014,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15556365.08,8303987.573
1,896,99543,785,59.5814,-139.7154,09/02/0219/0,2930,SE05_H17,7/24/05,SE05_H_0724193941,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15553255.98,8307079.41
1,897,65505,786,59.5894,-139.6761,09/02/2235/0,100,SE05_H16,7/24/05,SE05_H_0724190817,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15548785.57,8309065.756
1,898,69120,787,59.5667,-139.6665,09/02/2284/0,390,SE05_H16,7/24/05,SE05_H_0724191346,57,Protected/Anthropogenic Permeable,-15547475,8303802.994
1,899,76809,788,59.5967,-139.6555,09/02/0253/0,457,SE05_H17,7/24/05,SE05_H_0724200250,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15546573.89,8310790.207
1,900,80628,789,59.6128,-139.5972,09/02/2296/0,527,SE05_H16,7/24/05,SE05_H_0724191952,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15539489.18,8314170.725
1,901,63264,790,59.6455,-139.5786,09/02/0003/0,433,SE05_H15,7/24/05,SE05_H_0724171120,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-15538014.7,8320865.792
1,902,67098,791,59.69926667,-139.4916667,09/02/0023/0,937,SE05_H15,7/24/05,SE05_H_0724171423,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15527662.35,8332614.496
1,903,100862,794,59.4248,-139.5242,09/03/1330/0,3333,SE05_H09,7/22/05,SE05_H_0722211432,43,Semi-Protected/Estuary,-15529074.63,8271076.227
1,904,61085,795,59.4268,-139.5428,09/03/1333/0,4366,SE05_H09,7/22/05,SE05_H_0722211516,43,Semi-Protected/Estuary,-15531210.01,8271420.298
1,905,87712,796,59.44675,-139.5818,09/03/1341/0,635,SE05_H09,7/22/05,SE05_H_0722211739,43,Semi-Protected/Estuary,-15537767.17,8277992.804
1,906,67280,798,59.4518,-139.6101,09/03/1343/0,2144,SE05_H09,7/22/05,SE05_H_0722211836,42,Semi-Protected/Mobile/Sediment,-15539431.83,8277627.11
1,907,51172,8,58.51249997,-134.83875,10/04/0483/0,513,SE04_07,6/4/04,SE04_0604181131,42,Semi-Protected/Mobile/Sediment,-15009898.6,8075576.485
1,908,138769,831,71.3861,-156.45953,18/03/0009/0,1325.457,,,,32,Semi-Exposed/Mobile/Sediment,-17417144.88,11536386.89
1,909,144482,832,71.360215,-156.365335,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,910,144482,832,71.36122,-156.36419,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,911,144482,833,71.37818333,-156.4317367,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,912,144482,833,71.37812,-156.4319,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,913,144482,833,71.37831,-156.43141,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,914,145977,846,71.23332,-155.72812,18/03/0047/0,6615.715,,,,52,Protected/Mobile/Sediment,-17334993.48,11481992.19
1,915,133717,855,71.35043,-156.56969,18/03/0005/0,815.32,,,,52,Protected/Mobile/Sediment,-17429518.66,11523270.42
1,916,144480,856,71.34006,-156.61772,18/03/0102/0,2350.573,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17433702.14,11518680.46
1,917,144482,857,71.35921,-156.36648,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
1,918,144482,858,71.37793,-156.43239,18/03/0010/0,8138.639,,,,32,Semi-Exposed/Mobile/Sediment,-17411280.65,11530597.31
0,919,-1,859,71.29499,-156.75991,,0,,,,,,0,0
1,920,157063,865,70.82201667,-158.37685,18/02/2213/0,1110.382,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-17630663.35,11341775.86
1,921,143269,877,70.86204848,-157.8389359,18/02/1076/0,2905.996,,,,39,,-17567749.28,11356741.26
1,922,58539,9,58.5130555,-134.8419444,10/04/0482/0,1289,SE04_07,6/4/04,SE04_0604181124,43,Semi-Protected/Estuary,-15010377.87,8076953.77
1,923,121960,91,57.31375,-134.4719445,10/09/7595/0,242.3844441,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-14969291.37,7824443.58
1,924,141474,93,58.25611111,-134.905,10/09/0353/0,1529.772379,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15017661.08,8021682.84
1,925,149891,934,71.0404,-157.26839,18/02/1104/0,151.442,,,,32,Semi-Exposed/Mobile/Sediment,-17507029.99,11415987.95
1,926,143270,937,70.93846,-157.54227,18/02/1023/0,514.552,,,,39,,-17538061.36,11380695.18
1,927,144384,939,71.15314,-157.0671,18/02/1123/0,1558.645,,,,32,Semi-Exposed/Mobile/Sediment,-17485411.17,11453927.15
1,928,141474,94,58.25694444,-134.9002778,10/09/0353/0,1529.772379,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15017661.08,8021682.84
1,929,115256,940,66.73025427,-162.4475702,17/04/4027/0,312.38396,,,,32,Semi-Exposed/Mobile/Sediment,-18083727.57,10079537.75
1,930,120783,942,66.7300535,-162.4795443,17/04/4025/0,2372.031161,,,,32,Semi-Exposed/Mobile/Sediment,-18087962.11,10079661.57
1,931,124294,944,66.7296453,-162.4223186,17/04/4029/0,754.1512568,,,,32,Semi-Exposed/Mobile/Sediment,-18081438.25,10079437.81
1,932,180991,951,53.87583334,-166.5350153,14/02/0383/0,402.385,AI16_UA_04,4/9/16,,41,Semi-Protected/Partially Mobile/Sediment or Rock & Sediment,-18538841.23,7146839.544
1,933,109178,97,58.24713333,-134.9111333,10/09/0350/0,420.7270009,,,,51,Protected/Partially Mobile/Sediment or Rock & Sediment,-15018097.21,8019522.537
1,934,108483,99,58.25263889,-134.8916667,10/09/0360/0,87.18731137,,,,50,Protected/Immobile/Rock,-15015980.96,8020279.493
