"SiteID","RegionCode","Region","WebsiteLocation","RawSite","Lat","Long","Comments","Habitat","RawHab","Location","FA Locale","FA SubLocale","Nickname","SiteStatus","NoPosition","BadPosition","BadPositionDescription","AveragedPos"
706,"GOA","Gulf of Alaska","Prince William Sound, Valdez Arm, Valdez Harbor","B05",61.1228,-146.3402,,"Kelp",,"Valdez Harbor","Valdez",,,"yes",FALSE,FALSE,,FALSE
707,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Portage Cove","B01",59.2348,-135.4384,,"Sand-Gravel",,,"Haines",,"North","yes",FALSE,FALSE,,FALSE
708,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Portage Cove","B02",59.2307,-135.4394,,"Sand-Gravel",,,"Haines",,"South","yes",FALSE,FALSE,,FALSE
709,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Portage Cove","J01",59.2319,-135.4392,,"not reported",,,"Haines",,"South","yes",FALSE,FALSE,,FALSE
710,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Portage Cove","J02",59.235,-135.4379,,"not reported",,,"Haines",,"Breakwater","yes",FALSE,FALSE,,FALSE
711,"GOA","Gulf of Alaska","southeastern Alaska, Lynn Canal, Chilkoot Inlet, Portage Cove","J03",59.2362,-135.4368,,"not reported",,,"Haines",,"Raven House","yes",FALSE,FALSE,,FALSE
712,"GOA","Gulf of Alaska","southeastern Alaska, Chatham Stait, Hawk Inlet","B01",58.10817,-134.7599,,"Eelgrass",,,"Hawk Inlet",,,"yes",FALSE,FALSE,,FALSE
713,"GOA","Gulf of Alaska","southeastern Alaska, Church Point, Gambier Bay","B01",57.43722,-133.90677,,"Kelp",,"Church Point","Gambier Bay",,"Church Point Bight","yes",FALSE,FALSE,,FALSE
714,"GOA","Gulf of Alaska","southeastern Alaska, Gambier Bay, Church Point","B02",57.42353,-133.89606,,"Bedrock",,"Church Point","Gambier Bay",,"South of Church Pt. Bight","yes",FALSE,FALSE,,FALSE
715,"GOA","Gulf of Alaska","southeastern Alaska, Gambier Bay, Price Island","B03",57.43222,-133.89243,,"Kelp",,"Price Island","Gambier Bay",,,"yes",FALSE,FALSE,,FALSE
716,"GOA","Gulf of Alaska","southeastern Alaska, Seymour Canal, Sore Finger Cove","B01",57.71903,-133.99858,,"Kelp",,"Sore Finger Cove","Seymour Canal",,,"yes",FALSE,FALSE,,FALSE
717,"GOA","Gulf of Alaska","southeastern Alaska, Seymour Canal, Sore Finger Cove","B02",57.72993,-133.99606,,"Eelgrass",,"Sore Finger Cove","Seymour Canal",,,"yes",FALSE,FALSE,,FALSE
718,"GOA","Gulf of Alaska","southeastern Alaska, Seymour Canal","B03",57.74682,-134.01697,,"Bedrock",,"Seymour Canal","Seymour Canal",,"reef","yes",FALSE,FALSE,,FALSE
719,"GOA","Gulf of Alaska","southeastern Alaska, Taku Harbor","B01",58.06124,-134.02646,,"Sand-Gravel",,"Taku Harbor","Taku Harbor",,"Bear Beach","yes",FALSE,FALSE,,FALSE
720,"GOA","Gulf of Alaska","southeastern Alaska, Taku Harbor","B02",58.0645,-134.01416,,"Sand-Gravel",,"Taku Harbor","Taku Harbor",,,"yes",FALSE,FALSE,,FALSE
721,"GOA","Gulf of Alaska","southeastern Alaska, Taku Harbor","B04",58.07144,-134.02322,,"Kelp",,"Taku Harbor","Taku Harbor",,,"yes",FALSE,FALSE,,FALSE
722,"GOA","Gulf of Alaska","southeastern Alaska, Taku Harbor","B03",58.06314,-134.02397,,"Sand-Gravel",,"Taku Harbor","Taku Harbor",,,"yes",FALSE,FALSE,,FALSE
723,"GOA","Gulf of Alaska","Cook Inlet, Fire Island, Race Point","B04",61.17027,-150.22042,,"Sand-Gravel",,,"Fire Island",,,"yes",FALSE,FALSE,,FALSE
724,"GOA","Gulf of Alaska","Cook Inlet, Fire Island","B05",61.17197,-150.21352,,"Sand-Gravel",,,"Fire Island",,,"yes",FALSE,FALSE,,FALSE
725,"GOA","Gulf of Alaska","Cook Inlet, Fire Island","B06",61.17297,-150.20467,,"Sand-Gravel",,,"Fire Island",,,"yes",FALSE,FALSE,,FALSE
726,"GOA","Gulf of Alaska","Cook Inlet, Fire Island","B07",61.17443,-150.19123,,"Sand-Gravel",,,"Fire Island",,,"yes",FALSE,FALSE,,FALSE
727,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","B03",61.24241666666666,-149.9770666666667,,"Sand-Gravel",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,FALSE
728,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","B04",61.242,-149.98325,,"Sand-Gravel",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,FALSE
729,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","B05",61.24265,-150.02672,,"Sand-Gravel",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,FALSE
730,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","B06",61.24329,-150.03787,,"Sand-Gravel",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,FALSE
731,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","T01",61.23500833333333,-149.9977583333335,,"not reported",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,TRUE
732,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","T02",61.23579166666666,-150.0030583333335,,"not reported",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,TRUE
733,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","T03",61.23705833333334,-150.0074416666665,,"not reported",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,TRUE
734,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","T04",61.23775833333333,-150.0172833333335,,"not reported",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,TRUE
735,"GOA","Gulf of Alaska","Cook Inlet, Knik Arm, Pt. MacKenzie","T05",61.23923333333333,-150.0214833333335,,"not reported",,"Pt. MacKenzie","Knik Arm",,,"yes",FALSE,FALSE,,TRUE
736,"GOA","Gulf of Alaska","Cook Inlet, Fire Island, Race Point","T01",61.17216833333333,-150.2195683333333,,"not reported",,,"Fire Island",,,"yes",FALSE,FALSE,,TRUE
737,"GOA","Gulf of Alaska","Cook Inlet, Fire Island, Race Point","T02",61.17414277777777,-150.2095627777777,,"not reported",,,"Fire Island",,,"yes",FALSE,FALSE,,TRUE
738,"GOA","Gulf of Alaska","Cook Inlet, Fire Island","T03",61.17633555555555,-150.1948833333333,,"not reported",,,"Fire Island",,,"yes",FALSE,FALSE,,TRUE
739,"GOA","Gulf of Alaska","Cook Inlet, Fire Island","T04",61.17703166666666,-150.1885194444445,,"not reported",,,"Fire Island",,,"yes",FALSE,FALSE,,TRUE
740,"GOA","Gulf of Alaska","Cook Inlet, Fire Island, North Point","T05",61.17998333333334,-150.1686166666665,,"not reported",,,"Fire Island",,,"yes",FALSE,FALSE,,TRUE
741,"BEAU","Beaufort Sea","Bernard Spit","B01",70.14588999999999,-143.58928,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Bernard Spit","Bernard West","yes",FALSE,FALSE,,FALSE
742,"BEAU","Beaufort Sea","Bernard Spit","T01",70.15402,-143.61134,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Bernard Spit","Bernard West","yes",FALSE,FALSE,,TRUE
743,"BEAU","Beaufort Sea","Arey Island","B02",70.11551,-143.91785,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Arey Island","Fish Camp ","yes",FALSE,FALSE,,FALSE
744,"BEAU","Beaufort Sea","Arey Island","T02",70.1285,-143.92457,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Arey Island","Fish Camp","yes",FALSE,FALSE,,TRUE
745,"BEAU","Beaufort Sea","Barter Island","B03",70.13403,-143.66112,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Barter Island","Barter Bluff","yes",FALSE,FALSE,,FALSE
746,"BEAU","Beaufort Sea","Barter Island","T03",70.15261,-143.67576,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Barter Island","Barter Bluff","yes",FALSE,FALSE,,TRUE
747,"BEAU","Beaufort Sea","Arey Lagoon, Barter Island","B04",70.11055,-143.70456,,"Sand-Gravel",,"Arey Lagoon","eastern Beaufort Sea","Barter Island","Barter Lagoon","yes",FALSE,FALSE,,FALSE
748,"BEAU","Beaufort Sea","Arey Lagoon, Arey Island","B05",70.1204,-143.89415,,"Sand-Gravel",,"Arey Lagoon","eastern Beaufort Sea","Arey Island","Fish Camp Lagoon","yes",FALSE,FALSE,,FALSE
749,"BEAU","Beaufort Sea","Kaktovik Lagoon, Barter Island","B06",70.10232999999999,-143.63362,,"Sand-Gravel",,"Kaktovik Lagoon","eastern Beaufort Sea","Barter Island","Dump","yes",FALSE,FALSE,,FALSE
750,"BEAU","Beaufort Sea","Arey Island","B07",70.0908,-144.00734,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Arey Island","Aery West","yes",FALSE,FALSE,,FALSE
751,"BEAU","Beaufort Sea","Arey Island","T07",70.119105,-144.036325,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Arey Island","Aery West","yes",FALSE,FALSE,,TRUE
752,"BEAU","Beaufort Sea","Kaktovik","B08",70.00136999999999,-144.52483,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Kaktovik","Mainland Bluff","yes",FALSE,FALSE,,FALSE
753,"BEAU","Beaufort Sea","Kaktovik","T08",70.02751499999999,-144.55687,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Kaktovik","Mainland Bluff","yes",FALSE,FALSE,,TRUE
754,"BEAU","Beaufort Sea","Jago Spit","B09",70.14847,-143.29439,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Jago Island","Jago Spit","yes",FALSE,FALSE,,FALSE
755,"BEAU","Beaufort Sea","Jago Spit","T09",70.162105,-143.300385,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Jago Island","Jago Spit","yes",FALSE,FALSE,,TRUE
756,"BEAU","Beaufort Sea","Bernard Spit","B10",70.12752999999999,-143.45695,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Bernard Spit","Bernard East","yes",FALSE,FALSE,,FALSE
757,"BEAU","Beaufort Sea","Bernard Spit","T10",70.162205,-143.418155,,"Sand-Gravel",,"Beaufort Sea","eastern Beaufort Sea","Bernard Spit","Bernard East","yes",FALSE,FALSE,,TRUE
758,"BEAU","Beaufort Sea","Jago Lagoon, Bernard Spit","B11",70.12747,-143.45799,,"Sand-Gravel",,"Jago Lagoon","eastern Beaufort Sea","Bernard Spit","Bernard  East Lagoon","yes",FALSE,FALSE,,FALSE
780,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Monti Bay","B12",59.5474,-139.799,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Monti Bay","Ankau Beach","yes",FALSE,FALSE,,FALSE
781,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Monti Bay","B11",59.5445,-139.7648,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Monti Bay","Otter's Rest","yes",FALSE,FALSE,,FALSE
782,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Monti Bay","B10",59.5471,-139.7305,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Monti Bay","Cannery - Sandy Beach","yes",FALSE,FALSE,,FALSE
783,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Shipyard Cove","B09",59.5677,-139.7455,,"Kelp",,"east Yakutat Bay","Yakutat Bay","Shipyard Cove","Marker 2","yes",FALSE,FALSE,,FALSE
784,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Shipyard Cove, Deer Island","B19",59.56753,-139.74513,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Shipyard Cove","Deer Island","yes",FALSE,FALSE,,FALSE
785,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Khantaak Island","B18",59.5814,-139.7154,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Khantaak Island","Baldy Drag","yes",FALSE,FALSE,,FALSE
786,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Hatchet Pass","B07",59.5894,-139.6761,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Hatchet Pass","First Fish Point","yes",FALSE,FALSE,,FALSE
787,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Broken Oar Cove","B08",59.5667,-139.6665,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Broken Oar Cove","Log Dump","yes",FALSE,FALSE,,FALSE
788,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Gregson Island","B06",59.5967,-139.6555,,"Kelp",,"east Yakutat Bay","Yakutat Bay","Gregson Island","Twin Islands - Big Rock","yes",FALSE,FALSE,,FALSE
789,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Redfield Cove","B05",59.6128,-139.5972,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Redfield Cove","Redfield Cove","yes",FALSE,FALSE,,FALSE
790,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Humpback Cove","B04",59.6455,-139.5786,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Humpback Cove","Humpy Creek","yes",FALSE,FALSE,,FALSE
791,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Xagh Island","B02",59.6996,-139.5004,,"Kelp",,"east Yakutat Bay","Yakutat Bay","Xagh Island","Eleanor Island Cabin","yes",FALSE,FALSE,,FALSE
792,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Eleanor Cove","B01",59.7002,-139.4868,,"Kelp",,"east Yakutat Bay","Yakutat Bay","Eleanor Cove","Maloney's Cabin Point","yes",FALSE,FALSE,,FALSE
793,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Eleanor Cove","B03",59.698,-139.4878,,"Eelgrass",,"east Yakutat Bay","Yakutat Bay","Eleanor Cove","Maloney's Channel","yes",FALSE,FALSE,,FALSE
794,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Situk River estuary","B17",59.4248,-139.5242,,"Sand-Gravel",,"Situk River estuary","Situk River estuary","Blacksand Island","Blacksand Island","yes",FALSE,FALSE,,FALSE
795,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Situk River estuary","B16",59.4268,-139.5428,,"Sand-Gravel",,"Situk River estuary","Situk River estuary","Blacksand Spit","Eddy Beach","yes",FALSE,FALSE,,FALSE
796,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Situk River estuary","B13",59.4448,-139.5762,,"Sand-Gravel",,"Situk River estuary","Situk River estuary","Fish camps","Buying Shack","yes",FALSE,FALSE,,FALSE
797,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Situk River estuary","B14",59.4487,-139.5874,,"Sand-Gravel",,"Situk River estuary","Situk River estuary","Fish camps","Middle Fish Camps","yes",FALSE,FALSE,,FALSE
798,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Situk River estuary","B15",59.4518,-139.6101,,"Sand-Gravel",,"Situk River estuary","Situk River estuary","Fish camps","Sea Lion Spit","yes",FALSE,FALSE,,FALSE
799,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Monti Bay","T08",59.54898,-139.7989,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Monti Bay","Ankau Trawl","yes",FALSE,FALSE,,FALSE
800,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Johnstone Passage","T07",59.62727,-139.722,,"Sand-Gravel",,"east Yakutat Bay","Yakutat Bay","Johnstone Passage","Crab Island Trawl","yes",FALSE,FALSE,,FALSE
801,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T04A",59.7912,-139.8914,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash North Deep","yes",FALSE,FALSE,,FALSE
802,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T04B",59.7934,-139.8946,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash North Shallow","yes",FALSE,FALSE,,FALSE
803,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T05A",59.78252,-139.9352,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash Middle Deep","yes",FALSE,FALSE,,FALSE
804,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T05B",59.78632,-139.9401,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash Middle Shallow","yes",FALSE,FALSE,,FALSE
805,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T06A",59.78011,-139.9642,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash South Deep","yes",FALSE,FALSE,,FALSE
806,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Grand Wash River","T06B",59.78222,-139.9676,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Grand Wash River","Grand Wash South Shallow","yes",FALSE,FALSE,,FALSE
807,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Esker Stream","T14",59.86608,-139.7717,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Esker Stream","Esker Never Again","yes",FALSE,FALSE,,FALSE
808,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Esker Stream","T01",59.86035,-139.7733,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Esker Stream","Esker North","yes",FALSE,FALSE,,FALSE
809,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Esker Stream","T02",59.84246,-139.7671,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Esker Stream","Esker Middle","yes",FALSE,FALSE,,FALSE
810,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Esker Stream","T03",59.83338,-139.7678,,"Sand-Gravel",,"west Yakutat Bay","Yakutat Bay","Esker Stream","Esker South","yes",FALSE,FALSE,,FALSE
811,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T09A",59.51537,-139.8309,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Ocean Cape","Ocean Cape Deep","yes",FALSE,FALSE,,FALSE
812,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T09B",59.51549,-139.82144,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Ocean Cape","Ocean Cape Shallow","yes",FALSE,FALSE,,FALSE
813,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T10A",59.49995,-139.7811,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Coast Guard Station","Coast Guard Deep","yes",FALSE,FALSE,,FALSE
814,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T10B",59.49817,-139.7666,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Coast Guard Station","Coast Guard Shallow","yes",FALSE,FALSE,,FALSE
815,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T11A",59.48372,-139.7355,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Cannon Beach","Cannon Beach Deep","yes",FALSE,FALSE,,FALSE
816,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T11B",59.48266,-139.7221,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Cannon Beach","Cannon Beach Shallow","yes",FALSE,FALSE,,FALSE
817,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T12",59.45959,-139.6797,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Situk River mouth","Situk Mouth","yes",FALSE,FALSE,,FALSE
818,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat, Phipps Peninsula","T13",59.43058,-139.6019,,"Sand-Gravel",,"Phipps Peninsula","Phipps Peninsula","Blacksand Spit","Blacksand Spit","yes",FALSE,FALSE,,FALSE
830,"BEAU","Beaufort Sea","Elson Lagoon, Ekilukruak Entrance",,71.24499,-155.86924,,"Sand-Gravel",,,"western Beaufort Sea",,"Ekilukruak","yes",FALSE,FALSE,,TRUE
831,"BEAU","Beaufort Sea","Point Barrow","B01",71.3861,-156.45953,,"Sand-Gravel",,,"western Beaufort Sea","Point Barrow","Point Barrow","yes",FALSE,FALSE,,TRUE
832,"BEAU","Beaufort Sea","Plover Point","B08",71.36122,-156.36419,,"Sand-Gravel",,,"western Beaufort Sea","Plover Point","Plover Point","yes",FALSE,FALSE,,TRUE
833,"BEAU","Beaufort Sea","Elson Lagoon, Point Barrow spit","B03",71.37831,-156.43141,,"Sand-Gravel",,,"western Beaufort Sea","Point Barrow spit","Point Barrow Spit","yes",FALSE,FALSE,,TRUE
837,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area",,71.35603999999999,-156.59534,,"Sand-Gravel",,,"Chukchi Sea","Niksirok","Niksiraq","yes",FALSE,FALSE,,TRUE
838,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area",,71.36327,-156.62529,,"Sand-Gravel",,,"Chukchi Sea","Niksirok","Niksiraq","yes",FALSE,FALSE,,TRUE
839,"CHUK","Chukchi Sea","Utqiagvik, Nisksiraq area",,71.37277,-156.65313,,"Sand-Gravel",,,"Chukchi Sea","Niksirok","Niksiraq","yes",FALSE,FALSE,,TRUE
842,"CHUK","Chukchi Sea","Point Barrow",,71.38252,-156.49099,,"Sand-Gravel",,,"Chukchi Sea","west Point Barrow","Chukchi West Point Barrow","yes",FALSE,FALSE,,TRUE
843,"CHUK","Chukchi Sea","Point Barrow",,71.38903999999999,-156.51417,,"Sand-Gravel",,,"Chukchi Sea","west Point Barrow","Chukchi West Point Barrow","yes",FALSE,FALSE,,TRUE
844,"CHUK","Chukchi Sea","Point Barrow",,71.39653,-156.54506,,"Sand-Gravel",,,"Chukchi Sea","west Point Barrow","Chukchi West Point Barrow","yes",FALSE,FALSE,,TRUE
845,"CHUK","Chukchi Sea","Point Barrow",,71.40391,-156.57471,,"Sand-Gravel",,,"Chukchi Sea","west Point Barrow","Chukchi West Point Barrow","yes",FALSE,FALSE,,TRUE
846,"BEAU","Beaufort Sea","Elson Lagoon, Cooper Island","B07",71.23332000000001,-155.72812,,"Sand-Gravel",,,"Elson Lagoon","Cooper Island","Cooper Island","yes",FALSE,FALSE,,TRUE
848,"BEAU","Beaufort Sea","Elson Lagoon",,71.32915,-156.37123,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
849,"BEAU","Beaufort Sea","Elson Lagoon",,71.25781000000001,-156.0312,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
850,"BEAU","Beaufort Sea","Elson Lagoon, Kachiksuk Bluffs",,71.19497,-155.61739,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
851,"BEAU","Beaufort Sea","Elson Lagoon, Christie Point",,71.16718,-155.52736,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
852,"BEAU","Beaufort Sea","Elson Lagoon, Ross Point",,71.22762,-155.93105,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
853,"BEAU","Beaufort Sea","Elson Lagoon",,71.29455,-156.19571,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
854,"BEAU","Beaufort Sea","Elson Lagoon",,71.12392,-155.45147,,"Sand-Gravel",,,"Elson Lagoon",,"Elson Lagoon","yes",FALSE,FALSE,,TRUE
855,"BEAU","Beaufort Sea","Elson Lagoon, Niksiraq","B05",71.35043,-156.56969,,"Sand-Gravel",,,"Elson Lagoon","Niksirok","Niksiraq","yes",FALSE,FALSE,,TRUE
856,"BEAU","Beaufort Sea","Elson Lagoon, North Salt Lagoon","B06",71.34005999999999,-156.61772,,"Sand-Gravel",,,"Elson Lagoon","North Salt Lagoon","North Salt Lagoon","yes",FALSE,FALSE,,TRUE
857,"BEAU","Beaufort Sea","Elson Lagoon, Plover Point","B04",71.35921,-156.36648,,"Sand-Gravel",,,"Elson Lagoon","Plover Point","Plover Point","yes",FALSE,FALSE,,TRUE
858,"BEAU","Beaufort Sea","Elson Lagoon, Point Barrow spit","B02",71.37793000000001,-156.43239,,"Sand-Gravel",,,"Elson Lagoon","Point Barrow spit","Point Barrow Spit","yes",FALSE,FALSE,,TRUE
859,"CHUK","Chukchi Sea","Barrow Lagoon","B05",71.29499,-156.75991,,"Sand-Gravel",,,"Chukchi Sea","Barrow Lagoon","Opportunistic - Barrow Lagoon","yes",FALSE,FALSE,,TRUE
860,"BEAU","Beaufort Sea","Elson Lagoon",,71.29813,-156.261583,,"Sand-Gravel",,,"Elson Lagoon",,"Opportunistic - Elson Lagoon","yes",FALSE,FALSE,,FALSE
863,"BEAU","Beaufort Sea","Point Barrow",,71.50375000000001,-156.28083,,"Sand-Gravel",,,"western Beaufort Sea",,"Opportunistic - Offshore Point Barrow","yes",FALSE,FALSE,,FALSE
865,"CHUK","Chukchi Sea","Peard Bay","B24",70.82201666666667,-158.37685,,"Sand-Gravel",,,"Chukchi Sea","Peard Bay","East Point Franklin","yes",FALSE,FALSE,,FALSE
870,"CHUK","Chukchi Sea","Will Rogers Memorial",,71.20041999999999,-157.05351,,"Sand-Gravel",,,"Chukchi Sea","north Monument","North Monument","yes",FALSE,FALSE,,TRUE
871,"CHUK","Chukchi Sea","Will Rogers Memorial",,71.26993,-157.10877,,"Sand-Gravel",,,"Chukchi Sea","north Monument","North Monument","yes",FALSE,FALSE,,TRUE
877,"CHUK","Chukchi Sea","Nullabvik","B23",70.8620484813339,-157.8389358556,,"Sand-Gravel",,,"Chukchi Sea","Nullabvik","Nullabvik","yes",FALSE,FALSE,,FALSE
